priority,id,name,region,address,already_enriched,phone_from_2gis,site_from_2gis,schedule_from_2gis,map_url,google_search,yandex_search,muftyat_search,review_notes
0,70000001081264678,Мeчеть,Семей,"улица Аубакирулы, 16а",no,,,,https://2gis.kz/firm/70000001081264678?m=81.059427%2C49.584459/16,https://www.google.com/search?q=%D0%9Ce%D1%87%D0%B5%D1%82%D1%8C+%D0%A1%D0%B5%D0%BC%D0%B5%D0%B9+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D1%83%D0%B1%D0%B0%D0%BA%D0%B8%D1%80%D1%83%D0%BB%D1%8B%2C+16%D0%B0+%D0%BC%D0%B5%D1%88%D1%96%D1%82+%D0%B8%D0%BC%D0%B0%D0%BC+%D1%82%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD+%D1%80%D0%B5%D1%81%D0%BC%D0%B8,https://yandex.kz/search/?text=%D0%9Ce%D1%87%D0%B5%D1%82%D1%8C+%D0%A1%D0%B5%D0%BC%D0%B5%D0%B9+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D1%83%D0%B1%D0%B0%D0%BA%D0%B8%D1%80%D1%83%D0%BB%D1%8B%2C+16%D0%B0+%D0%BC%D0%B5%D1%88%D1%96%D1%82+%D0%B8%D0%BC%D0%B0%D0%BC+%D1%82%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD+%D1%80%D0%B5%D1%81%D0%BC%D0%B8,https://www.muftyat.kz/kk/search/?q=%D0%9Ce%D1%87%D0%B5%D1%82%D1%8C+%D0%A1%D0%B5%D0%BC%D0%B5%D0%B9+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D1%83%D0%B1%D0%B0%D0%BA%D0%B8%D1%80%D1%83%D0%BB%D1%8B%2C+16%D0%B0+%D0%BC%D0%B5%D1%88%D1%96%D1%82+%D0%B8%D0%BC%D0%B0%D0%BC+%D1%82%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD+%D1%80%D0%B5%D1%81%D0%BC%D0%B8,
0,70000001099866724,Мансул,Семей,"улица Кузембаева, 41/1",no,,,,https://2gis.kz/firm/70000001099866724?m=79.677961%2C46.951641/16,https://www.google.com/search?q=%D0%9C%D0%B0%D0%BD%D1%81%D1%83%D0%BB+%D0%A1%D0%B5%D0%BC%D0%B5%D0%B9+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%9A%D1%83%D0%B7%D0%B5%D0%BC%D0%B1%D0%B0%D0%B5%D0%B2%D0%B0%2C+41%2F1+%D0%BC%D0%B5%D1%88%D1%96%D1%82+%D0%B8%D0%BC%D0%B0%D0%BC+%D1%82%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD+%D1%80%D0%B5%D1%81%D0%BC%D0%B8,https://yandex.kz/search/?text=%D0%9C%D0%B0%D0%BD%D1%81%D1%83%D0%BB+%D0%A1%D0%B5%D0%BC%D0%B5%D0%B9+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%9A%D1%83%D0%B7%D0%B5%D0%BC%D0%B1%D0%B0%D0%B5%D0%B2%D0%B0%2C+41%2F1+%D0%BC%D0%B5%D1%88%D1%96%D1%82+%D0%B8%D0%BC%D0%B0%D0%BC+%D1%82%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD+%D1%80%D0%B5%D1%81%D0%BC%D0%B8,https://www.muftyat.kz/kk/search/?q=%D0%9C%D0%B0%D0%BD%D1%81%D1%83%D0%BB+%D0%A1%D0%B5%D0%BC%D0%B5%D0%B9+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%9A%D1%83%D0%B7%D0%B5%D0%BC%D0%B1%D0%B0%D0%B5%D0%B2%D0%B0%2C+41%2F1+%D0%BC%D0%B5%D1%88%D1%96%D1%82+%D0%B8%D0%BC%D0%B0%D0%BC+%D1%82%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD+%D1%80%D0%B5%D1%81%D0%BC%D0%B8,
0,70000001110021903,"Меридиан MOB Company, Строящаяся Мечеть",Семей,,no,,,,https://2gis.kz/firm/70000001110021903?m=80.347074%2C50.436819/16,https://www.google.com/search?q=%D0%9C%D0%B5%D1%80%D0%B8%D0%B4%D0%B8%D0%B0%D0%BD+MOB+Company%2C+%D0%A1%D1%82%D1%80%D0%BE%D1%8F%D1%89%D0%B0%D1%8F%D1%81%D1%8F+%D0%9C%D0%B5%D1%87%D0%B5%D1%82%D1%8C+%D0%A1%D0%B5%D0%BC%D0%B5%D0%B9+%D0%BC%D0%B5%D1%88%D1%96%D1%82+%D0%B8%D0%BC%D0%B0%D0%BC+%D1%82%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD+%D1%80%D0%B5%D1%81%D0%BC%D0%B8,https://yandex.kz/search/?text=%D0%9C%D0%B5%D1%80%D0%B8%D0%B4%D0%B8%D0%B0%D0%BD+MOB+Company%2C+%D0%A1%D1%82%D1%80%D0%BE%D1%8F%D1%89%D0%B0%D1%8F%D1%81%D1%8F+%D0%9C%D0%B5%D1%87%D0%B5%D1%82%D1%8C+%D0%A1%D0%B5%D0%BC%D0%B5%D0%B9+%D0%BC%D0%B5%D1%88%D1%96%D1%82+%D0%B8%D0%BC%D0%B0%D0%BC+%D1%82%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD+%D1%80%D0%B5%D1%81%D0%BC%D0%B8,https://www.muftyat.kz/kk/search/?q=%D0%9C%D0%B5%D1%80%D0%B8%D0%B4%D0%B8%D0%B0%D0%BD+MOB+Company%2C+%D0%A1%D1%82%D1%80%D0%BE%D1%8F%D1%89%D0%B0%D1%8F%D1%81%D1%8F+%D0%9C%D0%B5%D1%87%D0%B5%D1%82%D1%8C+%D0%A1%D0%B5%D0%BC%D0%B5%D0%B9+%D0%BC%D0%B5%D1%88%D1%96%D1%82+%D0%B8%D0%BC%D0%B0%D0%BC+%D1%82%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD+%D1%80%D0%B5%D1%81%D0%BC%D0%B8,
0,70000001096790878,Мечеть,Семей,"улица Бауыржана Момышулы, 9",no,,,,https://2gis.kz/firm/70000001096790878?m=79.112506%2C50.617939/16,https://www.google.com/search?q=%D0%9C%D0%B5%D1%87%D0%B5%D1%82%D1%8C+%D0%A1%D0%B5%D0%BC%D0%B5%D0%B9+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%91%D0%B0%D1%83%D1%8B%D1%80%D0%B6%D0%B0%D0%BD%D0%B0+%D0%9C%D0%BE%D0%BC%D1%8B%D1%88%D1%83%D0%BB%D1%8B%2C+9+%D0%BC%D0%B5%D1%88%D1%96%D1%82+%D0%B8%D0%BC%D0%B0%D0%BC+%D1%82%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD+%D1%80%D0%B5%D1%81%D0%BC%D0%B8,https://yandex.kz/search/?text=%D0%9C%D0%B5%D1%87%D0%B5%D1%82%D1%8C+%D0%A1%D0%B5%D0%BC%D0%B5%D0%B9+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%91%D0%B0%D1%83%D1%8B%D1%80%D0%B6%D0%B0%D0%BD%D0%B0+%D0%9C%D0%BE%D0%BC%D1%8B%D1%88%D1%83%D0%BB%D1%8B%2C+9+%D0%BC%D0%B5%D1%88%D1%96%D1%82+%D0%B8%D0%BC%D0%B0%D0%BC+%D1%82%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD+%D1%80%D0%B5%D1%81%D0%BC%D0%B8,https://www.muftyat.kz/kk/search/?q=%D0%9C%D0%B5%D1%87%D0%B5%D1%82%D1%8C+%D0%A1%D0%B5%D0%BC%D0%B5%D0%B9+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%91%D0%B0%D1%83%D1%8B%D1%80%D0%B6%D0%B0%D0%BD%D0%B0+%D0%9C%D0%BE%D0%BC%D1%8B%D1%88%D1%83%D0%BB%D1%8B%2C+9+%D0%BC%D0%B5%D1%88%D1%96%D1%82+%D0%B8%D0%BC%D0%B0%D0%BC+%D1%82%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD+%D1%80%D0%B5%D1%81%D0%BC%D0%B8,
0,70000001076993551,Мечеть,Семей,"улица Пушкина, 1а",no,,,,https://2gis.kz/firm/70000001076993551?m=79.476755%2C50.894837/16,https://www.google.com/search?q=%D0%9C%D0%B5%D1%87%D0%B5%D1%82%D1%8C+%D0%A1%D0%B5%D0%BC%D0%B5%D0%B9+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%9F%D1%83%D1%88%D0%BA%D0%B8%D0%BD%D0%B0%2C+1%D0%B0+%D0%BC%D0%B5%D1%88%D1%96%D1%82+%D0%B8%D0%BC%D0%B0%D0%BC+%D1%82%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD+%D1%80%D0%B5%D1%81%D0%BC%D0%B8,https://yandex.kz/search/?text=%D0%9C%D0%B5%D1%87%D0%B5%D1%82%D1%8C+%D0%A1%D0%B5%D0%BC%D0%B5%D0%B9+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%9F%D1%83%D1%88%D0%BA%D0%B8%D0%BD%D0%B0%2C+1%D0%B0+%D0%BC%D0%B5%D1%88%D1%96%D1%82+%D0%B8%D0%BC%D0%B0%D0%BC+%D1%82%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD+%D1%80%D0%B5%D1%81%D0%BC%D0%B8,https://www.muftyat.kz/kk/search/?q=%D0%9C%D0%B5%D1%87%D0%B5%D1%82%D1%8C+%D0%A1%D0%B5%D0%BC%D0%B5%D0%B9+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%9F%D1%83%D1%88%D0%BA%D0%B8%D0%BD%D0%B0%2C+1%D0%B0+%D0%BC%D0%B5%D1%88%D1%96%D1%82+%D0%B8%D0%BC%D0%B0%D0%BC+%D1%82%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD+%D1%80%D0%B5%D1%81%D0%BC%D0%B8,
0,70000001090492787,Мечеть,Семей,,no,,,,https://2gis.kz/firm/70000001090492787?m=81.078999%2C50.389366/16,https://www.google.com/search?q=%D0%9C%D0%B5%D1%87%D0%B5%D1%82%D1%8C+%D0%A1%D0%B5%D0%BC%D0%B5%D0%B9+%D0%BC%D0%B5%D1%88%D1%96%D1%82+%D0%B8%D0%BC%D0%B0%D0%BC+%D1%82%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD+%D1%80%D0%B5%D1%81%D0%BC%D0%B8,https://yandex.kz/search/?text=%D0%9C%D0%B5%D1%87%D0%B5%D1%82%D1%8C+%D0%A1%D0%B5%D0%BC%D0%B5%D0%B9+%D0%BC%D0%B5%D1%88%D1%96%D1%82+%D0%B8%D0%BC%D0%B0%D0%BC+%D1%82%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD+%D1%80%D0%B5%D1%81%D0%BC%D0%B8,https://www.muftyat.kz/kk/search/?q=%D0%9C%D0%B5%D1%87%D0%B5%D1%82%D1%8C+%D0%A1%D0%B5%D0%BC%D0%B5%D0%B9+%D0%BC%D0%B5%D1%88%D1%96%D1%82+%D0%B8%D0%BC%D0%B0%D0%BC+%D1%82%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD+%D1%80%D0%B5%D1%81%D0%BC%D0%B8,
0,70000001096790630,Мечеть,Семей,"улица Школьная, 2а",no,,,,https://2gis.kz/firm/70000001096790630?m=79.727268%2C50.485419/16,https://www.google.com/search?q=%D0%9C%D0%B5%D1%87%D0%B5%D1%82%D1%8C+%D0%A1%D0%B5%D0%BC%D0%B5%D0%B9+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A8%D0%BA%D0%BE%D0%BB%D1%8C%D0%BD%D0%B0%D1%8F%2C+2%D0%B0+%D0%BC%D0%B5%D1%88%D1%96%D1%82+%D0%B8%D0%BC%D0%B0%D0%BC+%D1%82%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD+%D1%80%D0%B5%D1%81%D0%BC%D0%B8,https://yandex.kz/search/?text=%D0%9C%D0%B5%D1%87%D0%B5%D1%82%D1%8C+%D0%A1%D0%B5%D0%BC%D0%B5%D0%B9+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A8%D0%BA%D0%BE%D0%BB%D1%8C%D0%BD%D0%B0%D1%8F%2C+2%D0%B0+%D0%BC%D0%B5%D1%88%D1%96%D1%82+%D0%B8%D0%BC%D0%B0%D0%BC+%D1%82%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD+%D1%80%D0%B5%D1%81%D0%BC%D0%B8,https://www.muftyat.kz/kk/search/?q=%D0%9C%D0%B5%D1%87%D0%B5%D1%82%D1%8C+%D0%A1%D0%B5%D0%BC%D0%B5%D0%B9+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A8%D0%BA%D0%BE%D0%BB%D1%8C%D0%BD%D0%B0%D1%8F%2C+2%D0%B0+%D0%BC%D0%B5%D1%88%D1%96%D1%82+%D0%B8%D0%BC%D0%B0%D0%BC+%D1%82%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD+%D1%80%D0%B5%D1%81%D0%BC%D0%B8,
0,70000001096790688,Мечеть,Семей,,no,,,,https://2gis.kz/firm/70000001096790688?m=79.224697%2C50.610524/16,https://www.google.com/search?q=%D0%9C%D0%B5%D1%87%D0%B5%D1%82%D1%8C+%D0%A1%D0%B5%D0%BC%D0%B5%D0%B9+%D0%BC%D0%B5%D1%88%D1%96%D1%82+%D0%B8%D0%BC%D0%B0%D0%BC+%D1%82%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD+%D1%80%D0%B5%D1%81%D0%BC%D0%B8,https://yandex.kz/search/?text=%D0%9C%D0%B5%D1%87%D0%B5%D1%82%D1%8C+%D0%A1%D0%B5%D0%BC%D0%B5%D0%B9+%D0%BC%D0%B5%D1%88%D1%96%D1%82+%D0%B8%D0%BC%D0%B0%D0%BC+%D1%82%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD+%D1%80%D0%B5%D1%81%D0%BC%D0%B8,https://www.muftyat.kz/kk/search/?q=%D0%9C%D0%B5%D1%87%D0%B5%D1%82%D1%8C+%D0%A1%D0%B5%D0%BC%D0%B5%D0%B9+%D0%BC%D0%B5%D1%88%D1%96%D1%82+%D0%B8%D0%BC%D0%B0%D0%BC+%D1%82%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD+%D1%80%D0%B5%D1%81%D0%BC%D0%B8,
0,70000001096929431,Мечеть,Семей,"улица Юбилейная, 16",no,,,,https://2gis.kz/firm/70000001096929431?m=81.442637%2C49.402847/16,https://www.google.com/search?q=%D0%9C%D0%B5%D1%87%D0%B5%D1%82%D1%8C+%D0%A1%D0%B5%D0%BC%D0%B5%D0%B9+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%AE%D0%B1%D0%B8%D0%BB%D0%B5%D0%B9%D0%BD%D0%B0%D1%8F%2C+16+%D0%BC%D0%B5%D1%88%D1%96%D1%82+%D0%B8%D0%BC%D0%B0%D0%BC+%D1%82%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD+%D1%80%D0%B5%D1%81%D0%BC%D0%B8,https://yandex.kz/search/?text=%D0%9C%D0%B5%D1%87%D0%B5%D1%82%D1%8C+%D0%A1%D0%B5%D0%BC%D0%B5%D0%B9+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%AE%D0%B1%D0%B8%D0%BB%D0%B5%D0%B9%D0%BD%D0%B0%D1%8F%2C+16+%D0%BC%D0%B5%D1%88%D1%96%D1%82+%D0%B8%D0%BC%D0%B0%D0%BC+%D1%82%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD+%D1%80%D0%B5%D1%81%D0%BC%D0%B8,https://www.muftyat.kz/kk/search/?q=%D0%9C%D0%B5%D1%87%D0%B5%D1%82%D1%8C+%D0%A1%D0%B5%D0%BC%D0%B5%D0%B9+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%AE%D0%B1%D0%B8%D0%BB%D0%B5%D0%B9%D0%BD%D0%B0%D1%8F%2C+16+%D0%BC%D0%B5%D1%88%D1%96%D1%82+%D0%B8%D0%BC%D0%B0%D0%BC+%D1%82%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD+%D1%80%D0%B5%D1%81%D0%BC%D0%B8,
0,70000001097225976,Мечеть,Семей,"улица Т. Байкошкарулы, 9",no,,,,https://2gis.kz/firm/70000001097225976?m=81.554505%2C49.327216/16,https://www.google.com/search?q=%D0%9C%D0%B5%D1%87%D0%B5%D1%82%D1%8C+%D0%A1%D0%B5%D0%BC%D0%B5%D0%B9+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2.+%D0%91%D0%B0%D0%B9%D0%BA%D0%BE%D1%88%D0%BA%D0%B0%D1%80%D1%83%D0%BB%D1%8B%2C+9+%D0%BC%D0%B5%D1%88%D1%96%D1%82+%D0%B8%D0%BC%D0%B0%D0%BC+%D1%82%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD+%D1%80%D0%B5%D1%81%D0%BC%D0%B8,https://yandex.kz/search/?text=%D0%9C%D0%B5%D1%87%D0%B5%D1%82%D1%8C+%D0%A1%D0%B5%D0%BC%D0%B5%D0%B9+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2.+%D0%91%D0%B0%D0%B9%D0%BA%D0%BE%D1%88%D0%BA%D0%B0%D1%80%D1%83%D0%BB%D1%8B%2C+9+%D0%BC%D0%B5%D1%88%D1%96%D1%82+%D0%B8%D0%BC%D0%B0%D0%BC+%D1%82%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD+%D1%80%D0%B5%D1%81%D0%BC%D0%B8,https://www.muftyat.kz/kk/search/?q=%D0%9C%D0%B5%D1%87%D0%B5%D1%82%D1%8C+%D0%A1%D0%B5%D0%BC%D0%B5%D0%B9+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2.+%D0%91%D0%B0%D0%B9%D0%BA%D0%BE%D1%88%D0%BA%D0%B0%D1%80%D1%83%D0%BB%D1%8B%2C+9+%D0%BC%D0%B5%D1%88%D1%96%D1%82+%D0%B8%D0%BC%D0%B0%D0%BC+%D1%82%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD+%D1%80%D0%B5%D1%81%D0%BC%D0%B8,
0,70000001097844392,Мечеть,Семей,,no,,,,https://2gis.kz/firm/70000001097844392?m=80.745392%2C50.700656/16,https://www.google.com/search?q=%D0%9C%D0%B5%D1%87%D0%B5%D1%82%D1%8C+%D0%A1%D0%B5%D0%BC%D0%B5%D0%B9+%D0%BC%D0%B5%D1%88%D1%96%D1%82+%D0%B8%D0%BC%D0%B0%D0%BC+%D1%82%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD+%D1%80%D0%B5%D1%81%D0%BC%D0%B8,https://yandex.kz/search/?text=%D0%9C%D0%B5%D1%87%D0%B5%D1%82%D1%8C+%D0%A1%D0%B5%D0%BC%D0%B5%D0%B9+%D0%BC%D0%B5%D1%88%D1%96%D1%82+%D0%B8%D0%BC%D0%B0%D0%BC+%D1%82%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD+%D1%80%D0%B5%D1%81%D0%BC%D0%B8,https://www.muftyat.kz/kk/search/?q=%D0%9C%D0%B5%D1%87%D0%B5%D1%82%D1%8C+%D0%A1%D0%B5%D0%BC%D0%B5%D0%B9+%D0%BC%D0%B5%D1%88%D1%96%D1%82+%D0%B8%D0%BC%D0%B0%D0%BC+%D1%82%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD+%D1%80%D0%B5%D1%81%D0%BC%D0%B8,
0,70000001098206796,Мечеть,Семей,,no,,,,https://2gis.kz/firm/70000001098206796?m=79.183175%2C50.951321/16,https://www.google.com/search?q=%D0%9C%D0%B5%D1%87%D0%B5%D1%82%D1%8C+%D0%A1%D0%B5%D0%BC%D0%B5%D0%B9+%D0%BC%D0%B5%D1%88%D1%96%D1%82+%D0%B8%D0%BC%D0%B0%D0%BC+%D1%82%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD+%D1%80%D0%B5%D1%81%D0%BC%D0%B8,https://yandex.kz/search/?text=%D0%9C%D0%B5%D1%87%D0%B5%D1%82%D1%8C+%D0%A1%D0%B5%D0%BC%D0%B5%D0%B9+%D0%BC%D0%B5%D1%88%D1%96%D1%82+%D0%B8%D0%BC%D0%B0%D0%BC+%D1%82%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD+%D1%80%D0%B5%D1%81%D0%BC%D0%B8,https://www.muftyat.kz/kk/search/?q=%D0%9C%D0%B5%D1%87%D0%B5%D1%82%D1%8C+%D0%A1%D0%B5%D0%BC%D0%B5%D0%B9+%D0%BC%D0%B5%D1%88%D1%96%D1%82+%D0%B8%D0%BC%D0%B0%D0%BC+%D1%82%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD+%D1%80%D0%B5%D1%81%D0%BC%D0%B8,
0,70000001099103885,Мечеть,Семей,,no,,,,https://2gis.kz/firm/70000001099103885?m=79.878974%2C50.494282/16,https://www.google.com/search?q=%D0%9C%D0%B5%D1%87%D0%B5%D1%82%D1%8C+%D0%A1%D0%B5%D0%BC%D0%B5%D0%B9+%D0%BC%D0%B5%D1%88%D1%96%D1%82+%D0%B8%D0%BC%D0%B0%D0%BC+%D1%82%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD+%D1%80%D0%B5%D1%81%D0%BC%D0%B8,https://yandex.kz/search/?text=%D0%9C%D0%B5%D1%87%D0%B5%D1%82%D1%8C+%D0%A1%D0%B5%D0%BC%D0%B5%D0%B9+%D0%BC%D0%B5%D1%88%D1%96%D1%82+%D0%B8%D0%BC%D0%B0%D0%BC+%D1%82%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD+%D1%80%D0%B5%D1%81%D0%BC%D0%B8,https://www.muftyat.kz/kk/search/?q=%D0%9C%D0%B5%D1%87%D0%B5%D1%82%D1%8C+%D0%A1%D0%B5%D0%BC%D0%B5%D0%B9+%D0%BC%D0%B5%D1%88%D1%96%D1%82+%D0%B8%D0%BC%D0%B0%D0%BC+%D1%82%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD+%D1%80%D0%B5%D1%81%D0%BC%D0%B8,
0,70000001102581513,Мечеть,Семей,,no,,,,https://2gis.kz/firm/70000001102581513?m=82.089619%2C46.077608/16,https://www.google.com/search?q=%D0%9C%D0%B5%D1%87%D0%B5%D1%82%D1%8C+%D0%A1%D0%B5%D0%BC%D0%B5%D0%B9+%D0%BC%D0%B5%D1%88%D1%96%D1%82+%D0%B8%D0%BC%D0%B0%D0%BC+%D1%82%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD+%D1%80%D0%B5%D1%81%D0%BC%D0%B8,https://yandex.kz/search/?text=%D0%9C%D0%B5%D1%87%D0%B5%D1%82%D1%8C+%D0%A1%D0%B5%D0%BC%D0%B5%D0%B9+%D0%BC%D0%B5%D1%88%D1%96%D1%82+%D0%B8%D0%BC%D0%B0%D0%BC+%D1%82%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD+%D1%80%D0%B5%D1%81%D0%BC%D0%B8,https://www.muftyat.kz/kk/search/?q=%D0%9C%D0%B5%D1%87%D0%B5%D1%82%D1%8C+%D0%A1%D0%B5%D0%BC%D0%B5%D0%B9+%D0%BC%D0%B5%D1%88%D1%96%D1%82+%D0%B8%D0%BC%D0%B0%D0%BC+%D1%82%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD+%D1%80%D0%B5%D1%81%D0%BC%D0%B8,
0,70000001103172921,Мечеть,Семей,,no,,,,https://2gis.kz/firm/70000001103172921?m=78.752652%2C48.396208/16,https://www.google.com/search?q=%D0%9C%D0%B5%D1%87%D0%B5%D1%82%D1%8C+%D0%A1%D0%B5%D0%BC%D0%B5%D0%B9+%D0%BC%D0%B5%D1%88%D1%96%D1%82+%D0%B8%D0%BC%D0%B0%D0%BC+%D1%82%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD+%D1%80%D0%B5%D1%81%D0%BC%D0%B8,https://yandex.kz/search/?text=%D0%9C%D0%B5%D1%87%D0%B5%D1%82%D1%8C+%D0%A1%D0%B5%D0%BC%D0%B5%D0%B9+%D0%BC%D0%B5%D1%88%D1%96%D1%82+%D0%B8%D0%BC%D0%B0%D0%BC+%D1%82%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD+%D1%80%D0%B5%D1%81%D0%BC%D0%B8,https://www.muftyat.kz/kk/search/?q=%D0%9C%D0%B5%D1%87%D0%B5%D1%82%D1%8C+%D0%A1%D0%B5%D0%BC%D0%B5%D0%B9+%D0%BC%D0%B5%D1%88%D1%96%D1%82+%D0%B8%D0%BC%D0%B0%D0%BC+%D1%82%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD+%D1%80%D0%B5%D1%81%D0%BC%D0%B8,
0,70000001103285919,Мечеть,Семей,,no,,,,https://2gis.kz/firm/70000001103285919?m=82.907402%2C48.357141/16,https://www.google.com/search?q=%D0%9C%D0%B5%D1%87%D0%B5%D1%82%D1%8C+%D0%A1%D0%B5%D0%BC%D0%B5%D0%B9+%D0%BC%D0%B5%D1%88%D1%96%D1%82+%D0%B8%D0%BC%D0%B0%D0%BC+%D1%82%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD+%D1%80%D0%B5%D1%81%D0%BC%D0%B8,https://yandex.kz/search/?text=%D0%9C%D0%B5%D1%87%D0%B5%D1%82%D1%8C+%D0%A1%D0%B5%D0%BC%D0%B5%D0%B9+%D0%BC%D0%B5%D1%88%D1%96%D1%82+%D0%B8%D0%BC%D0%B0%D0%BC+%D1%82%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD+%D1%80%D0%B5%D1%81%D0%BC%D0%B8,https://www.muftyat.kz/kk/search/?q=%D0%9C%D0%B5%D1%87%D0%B5%D1%82%D1%8C+%D0%A1%D0%B5%D0%BC%D0%B5%D0%B9+%D0%BC%D0%B5%D1%88%D1%96%D1%82+%D0%B8%D0%BC%D0%B0%D0%BC+%D1%82%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD+%D1%80%D0%B5%D1%81%D0%BC%D0%B8,
